#k:30.000000 m:0.010000 mu:-0.010000 Half-Life:1.735145 Freq:8.700000
Time Position Velocity Energy
0.924800 7.724777 -170.736688 1040.837693
0.924700 7.741619 -168.425830 1040.826321
0.924600 7.758230 -166.109826 1040.814408
0.924500 7.774609 -163.788746 1040.801959
0.924400 7.790755 -161.462658 1040.788981
0.924300 7.806668 -159.131634 1040.775480
0.924200 7.822348 -156.795741 1040.761462
0.924100 7.837794 -154.455051 1040.746936
0.924000 7.853005 -152.109632 1040.731906
0.923900 7.867980 -149.759557 1040.716380
0.923800 7.882721 -147.404894 1040.700365
0.923700 7.897226 -145.045714 1040.683868
0.923600 7.911494 -142.682088 1040.666894
0.923500 7.925525 -140.314086 1040.649453
0.923400 7.939319 -137.941780 1040.631549
0.923300 7.952876 -135.565240 1040.613192
0.923200 7.966194 -133.184537 1040.594386
0.923100 7.979274 -130.799744 1040.575141
0.923000 7.992115 -128.410931 1040.555463
0.922900 8.004717 -126.018169 1040.535360
0.922800 8.017079 -123.621531 1040.514838
0.922700 8.029201 -121.221087 1040.493905
0.922600 8.041083 -118.816911 1040.472569
0.922500 8.052724 -116.409074 1040.450837
0.922400 8.064124 -113.997647 1040.428717
0.922300 8.075282 -111.582704 1040.406216
0.922200 8.086199 -109.164317 1040.383343
0.922100 8.096873 -106.742557 1040.360104
0.922000 8.107305 -104.317498 1040.336507
0.921900 8.117493 -101.889212 1040.312560
0.921800 8.127439 -99.457772 1040.288272
0.921700 8.137142 -97.023250 1040.263649
0.921600 8.146600 -94.585720 1040.238700
0.921500 8.155815 -92.145255 1040.213433
0.921400 8.164785 -89.701928 1040.187856
0.921300 8.173510 -87.255811 1040.161977
0.921200 8.181991 -84.806978 1040.135803
0.921100 8.190227 -82.355504 1040.109343
0.921000 8.198217 -79.901460 1040.082605
0.920900 8.205961 -77.444920 1040.055598
0.920800 8.213460 -74.985959 1040.028329
0.920700 8.220712 -72.524650 1040.000806
0.920600 8.227718 -70.061066 1039.973039
0.920500 8.234478 -67.595281 1039.945035
0.920400 8.240991 -65.127370 1039.916802
0.920300 8.247257 -62.657406 1039.888349
0.920200 8.253275 -60.185463 1039.859685
0.920100 8.259046 -57.711616 1039.830817
0.920000 8.264570 -55.235938 1039.801754
0.919900 8.269846 -52.758504 1039.772505
0.919800 8.274874 -50.279388 1039.743078
0.919700 8.279653 -47.798664 1039.713482
0.919600 8.284185 -45.316407 1039.683725
0.919500 8.288468 -42.832690 1039.653815
0.919400 8.292503 -40.347590 1039.623762
0.919300 8.296289 -37.861179 1039.593573
0.919200 8.299827 -35.373533 1039.563257
0.919100 8.303115 -32.884726 1039.532824
0.919000 8.306155 -30.394833 1039.502281
0.918900 8.308945 -27.903929 1039.471638
0.918800 8.311486 -25.412087 1039.440902
0.918700 8.313778 -22.919383 1039.410083
0.918600 8.315821 -20.425892 1039.379190
0.918500 8.317614 -17.931689 1039.348230
0.918400 8.319158 -15.436848 1039.317213
0.918300 8.320452 -12.941443 1039.286147
0.918200 8.321496 -10.445551 1039.255042
0.918100 8.322291 -7.949245 1039.223905
0.918000 8.322836 -5.452601 1039.192745
0.917900 8.323132 -2.955694 1039.161572
0.917800 8.323178 -0.458598 1039.130394
0.917700 8.322974 2.038612 1039.099220
0.917600 8.322520 4.535861 1039.068058
0.917500 8.321817 7.033073 1039.036917
0.917400 8.320864 9.530174 1039.005806
0.917300 8.319661 12.027089 1038.974734
0.917200 8.318209 14.523743 1038.943709
0.917100 8.316507 17.020061 1038.912740
0.917000 8.314555 19.515969 1038.881835
0.916900 8.312354 22.011390 1038.851005
0.916800 8.309904 24.506252 1038.820256
0.916700 8.307204 27.000477 1038.789598
0.916600 8.304254 29.493993 1038.759040
0.916500 8.301056 31.986723 1038.728590
0.916400 8.297608 34.478593 1038.698257
0.916300 8.293911 36.969528 1038.668049
0.916200 8.289965 39.459454 1038.637976
0.916100 8.285770 41.948296 1038.608045
0.916000 8.281326 44.435978 1038.578266
0.915900 8.276634 46.922427 1038.548646
0.915800 8.271693 49.407567 1038.519195
0.915700 8.266504 51.891325 1038.489921
0.915600 8.261067 54.373624 1038.460832
0.915500 8.255381 56.854392 1038.431938
0.915400 8.249448 59.333553 1038.403246
0.915300 8.243267 61.811034 1038.374765
0.915200 8.236838 64.286758 1038.346503
0.915100 8.230162 66.760653 1038.318469
0.915000 8.223239 69.232644 1038.290671
0.914900 8.216069 71.702657 1038.263118
0.914800 8.208652 74.170617 1038.235818
0.914700 8.200988 76.636450 1038.208778
0.914600 8.193078 79.100083 1038.182008
0.914500 8.184922 81.561441 1038.155516
0.914400 8.176520 84.020450 1038.129310
0.914300 8.167872 86.477037 1038.103397
0.914200 8.158979 88.931127 1038.077787
0.914100 8.149841 91.382648 1038.052487
0.914000 8.140458 93.831524 1038.027505
0.913900 8.130830 96.277684 1038.002849
0.913800 8.120958 98.721052 1037.978528
0.913700 8.110841 101.161557 1037.954549
0.913600 8.100482 103.599124 1037.930919
0.913500 8.089878 106.033680 1037.907648
0.913400 8.079032 108.465152 1037.884743
0.913300 8.067942 110.893467 1037.862211
0.913200 8.056610 113.318552 1037.840061
0.913100 8.045036 115.740334 1037.818299
0.913000 8.033221 118.158740 1037.796934
0.912900 8.021163 120.573698 1037.775974
0.912800 8.008865 122.985135 1037.755425
0.912700 7.996325 125.392978 1037.735295
0.912600 7.983546 127.797156 1037.715592
0.912500 7.970526 130.197595 1037.696323
0.912400 7.957267 132.594224 1037.677496
0.912300 7.943768 134.986971 1037.659117
0.912200 7.930030 137.375763 1037.641195
0.912100 7.916054 139.760529 1037.623735
0.912000 7.901840 142.141198 1037.606746
0.911900 7.887388 144.517696 1037.590234
0.911800 7.872699 146.889954 1037.574207
0.911700 7.857774 149.257900 1037.558671
0.911600 7.842611 151.621462 1037.543633
0.911500 7.827213 153.980569 1037.529100
0.911400 7.811580 156.335151 1037.515080
0.911300 7.795711 158.685137 1037.501578
0.911200 7.779608 161.030455 1037.488601
0.911100 7.763271 163.371036 1037.476156
0.911000 7.746700 165.706809 1037.464249
0.910900 7.729897 168.037703 1037.452888
0.910800 7.712860 170.363649 1037.442077
0.910700 7.695592 172.684577 1037.431825
0.910600 7.678092 175.000416 1037.422136
0.910500 7.660361 177.311097 1037.413018
0.910400 7.642399 179.616551 1037.404475
0.910300 7.624207 181.916708 1037.396516
0.910200 7.605786 184.211499 1037.389144
0.910100 7.587136 186.500855 1037.382367
0.910000 7.568258 188.784707 1037.376190
0.909900 7.549151 191.062986 1037.370619
0.909800 7.529818 193.335623 1037.365660
0.909700 7.510258 195.602551 1037.361318
0.909600 7.490471 197.863701 1037.357598
0.909500 7.470459 200.119004 1037.354508
0.909400 7.450222 202.368394 1037.352051
0.909300 7.429761 204.611802 1037.350233
0.909200 7.409076 206.849160 1037.349060
0.909100 7.388168 209.080402 1037.348537
0.909000 7.367038 211.305460 1037.348668
0.908900 7.345685 213.524267 1037.349459
0.908800 7.324112 215.736757 1037.350915
0.908700 7.302317 217.942862 1037.353040
0.908600 7.280303 220.142516 1037.355840
0.908500 7.258070 222.335654 1037.359320
0.908400 7.235617 224.522208 1037.363483
0.908300 7.212947 226.702113 1037.368334
0.908200 7.190060 228.875304 1037.373879
0.908100 7.166955 231.041715 1037.380121
0.908000 7.143635 233.201280 1037.387064
0.907900 7.120100 235.353935 1037.394713
0.907800 7.096350 237.499615 1037.403072
0.907700 7.072386 239.638255 1037.412146
0.907600 7.048209 241.769790 1037.421937
0.907500 7.023820 243.894157 1037.432450
0.907400 6.999219 246.011291 1037.443689
0.907300 6.974406 248.121128 1037.455657
0.907200 6.949384 250.223606 1037.468359
0.907100 6.924152 252.318660 1037.481797
0.907000 6.898712 254.406228 1037.495975
0.906900 6.873063 256.486246 1037.510896
0.906800 6.847207 258.558651 1037.526565
0.906700 6.821145 260.623382 1037.542983
0.906600 6.794877 262.680376 1037.560154
0.906500 6.768404 264.729572 1037.578081
0.906400 6.741727 266.770906 1037.596768
0.906300 6.714846 268.804318 1037.616215
0.906200 6.687763 270.829746 1037.636428
0.906100 6.660479 272.847130 1037.657408
0.906000 6.632993 274.856408 1037.679157
0.905900 6.605307 276.857519 1037.701678
0.905800 6.577422 278.850404 1037.724975
0.905700 6.549339 280.835003 1037.749047
0.905600 6.521058 282.811255 1037.773899
0.905500 6.492580 284.779100 1037.799532
0.905400 6.463906 286.738480 1037.825949
0.905300 6.435037 288.689335 1037.853150
0.905200 6.405974 290.631607 1037.881138
0.905100 6.376717 292.565237 1037.909914
0.905000 6.347268 294.490165 1037.939481
0.904900 6.317628 296.406336 1037.969839
0.904800 6.287796 298.313689 1038.000991
0.904700 6.257775 300.212169 1038.032937
0.904600 6.227565 302.101717 1038.065679
0.904500 6.197167 303.982277 1038.099217
0.904400 6.166581 305.853791 1038.133554
0.904300 6.135810 307.716204 1038.168689
0.904200 6.104853 309.569459 1038.204624
0.904100 6.073711 311.413500 1038.241360
0.904000 6.042386 313.248271 1038.278897
0.903900 6.010879 315.073717 1038.317235
0.903800 5.979190 316.889782 1038.356376
0.903700 5.947320 318.696413 1038.396319
0.903600 5.915271 320.493554 1038.437066
0.903500 5.883043 322.281151 1038.478615
0.903400 5.850637 324.059150 1038.520968
0.903300 5.818054 325.827497 1038.564124
0.903200 5.785296 327.586140 1038.608082
0.903100 5.752362 329.335023 1038.652844
0.903000 5.719255 331.074096 1038.698409
0.902900 5.685974 332.803305 1038.744775
0.902800 5.652522 334.522598 1038.791944
0.902700 5.618899 336.231923 1038.839913
0.902600 5.585106 337.931228 1038.888683
0.902500 5.551144 339.620462 1038.938253
0.902400 5.517014 341.299574 1038.988622
0.902300 5.482717 342.968513 1039.039788
0.902200 5.448254 344.627229 1039.091751
0.902100 5.413627 346.275670 1039.144511
0.902000 5.378835 347.913789 1039.198064
0.901900 5.343881 349.541534 1039.252411
0.901800 5.308765 351.158858 1039.307549
0.901700 5.273489 352.765710 1039.363477
0.901600 5.238053 354.362042 1039.420194
0.901500 5.202458 355.947806 1039.477697
0.901400 5.166705 357.522953 1039.535986
0.901300 5.130797 359.087437 1039.595058
0.901200 5.094733 360.641210 1039.654910
0.901100 5.058514 362.184224 1039.715542
0.901000 5.022143 363.716434 1039.776950
0.900900 4.985619 365.237792 1039.839133
0.900800 4.948944 366.748252 1039.902088
0.900700 4.912119 368.247770 1039.965812
0.900600 4.875145 369.736298 1040.030304
0.900500 4.838024 371.213793 1040.095560
0.900400 4.800756 372.680209 1040.161577
0.900300 4.763343 374.135503 1040.228354
0.900200 4.725785 375.579629 1040.295886
0.900100 4.688083 377.012544 1040.364171
0.900000 4.650240 378.434205 1040.433206
0.899900 4.612255 379.844569 1040.502987
0.899800 4.574131 381.243593 1040.573512
0.899700 4.535868 382.631233 1040.644776
0.899600 4.497467 384.007450 1040.716777
0.899500 4.458930 385.372199 1040.789511
0.899400 4.420257 386.725441 1040.862974
0.899300 4.381451 388.067134 1040.937163
0.899200 4.342511 389.397238 1041.012073
0.899100 4.303439 390.715711 1041.087701
0.899000 4.264237 392.022515 1041.164042
0.898900 4.224905 393.317608 1041.241094
0.898800 4.185445 394.600953 1041.318850
0.898700 4.145858 395.872510 1041.397308
0.898600 4.106145 397.132240 1041.476463
0.898500 4.066307 398.380105 1041.556311
0.898400 4.026345 399.616067 1041.636847
0.898300 3.986261 400.840089 1041.718066
0.898200 3.946056 402.052134 1041.799963
0.898100 3.905731 403.252164 1041.882535
0.898000 3.865287 404.440143 1041.965776
0.897900 3.824725 405.616035 1042.049681
0.897800 3.784047 406.779804 1042.134246
0.897700 3.743254 407.931416 1042.219464
0.897600 3.702347 409.070834 1042.305332
0.897500 3.661327 410.198024 1042.391844
0.897400 3.620196 411.312952 1042.478994
0.897300 3.578954 412.415583 1042.566778
0.897200 3.537604 413.505885 1042.655189
0.897100 3.496145 414.583824 1042.744222
0.897000 3.454580 415.649368 1042.833872
0.896900 3.412910 416.702483 1042.924133
0.896800 3.371136 417.743137 1043.014999
0.896700 3.329259 418.771300 1043.106464
0.896600 3.287280 419.786939 1043.198523
0.896500 3.245201 420.790024 1043.291169
0.896400 3.203023 421.780524 1043.384397
0.896300 3.160747 422.758409 1043.478199
0.896200 3.118375 423.723649 1043.572572
0.896100 3.075907 424.676214 1043.667506
0.896000 3.033346 425.616076 1043.762998
0.895900 2.990691 426.543205 1043.859040
0.895800 2.947945 427.457574 1043.955625
0.895700 2.905110 428.359154 1044.052748
0.895600 2.862185 429.247918 1044.150401
0.895500 2.819172 430.123839 1044.248578
0.895400 2.776074 430.986890 1044.347273
0.895300 2.732890 431.837044 1044.446478
0.895200 2.689623 432.674276 1044.546187
0.895100 2.646273 433.498559 1044.646392
0.895000 2.602842 434.309869 1044.747087
0.894900 2.559331 435.108181 1044.848266
0.894800 2.515742 435.893470 1044.949920
0.894700 2.472075 436.665712 1045.052042
0.894600 2.428332 437.424884 1045.154626
0.894500 2.384515 438.170962 1045.257664
0.894400 2.340625 438.903923 1045.361150
0.894300 2.296663 439.623745 1045.465074
0.894200 2.252630 440.330406 1045.569431
0.894100 2.208527 441.023883 1045.674213
0.894000 2.164357 441.704156 1045.779412
0.893900 2.120120 442.371204 1045.885020
0.893800 2.075817 443.025005 1045.991030
0.893700 2.031451 443.665541 1046.097435
0.893600 1.987021 444.292791 1046.204227
0.893500 1.942531 444.906736 1046.311397
0.893400 1.897980 445.507356 1046.418939
0.893300 1.853370 446.094634 1046.526844
0.893200 1.808704 446.668551 1046.635104
0.893100 1.763981 447.229090 1046.743712
0.893000 1.719203 447.776233 1046.852660
0.892900 1.674372 448.309962 1046.961939
0.892800 1.629489 448.830263 1047.071541
0.892700 1.584555 449.337117 1047.181459
0.892600 1.539572 449.830511 1047.291684
0.892500 1.494541 450.310428 1047.402208
0.892400 1.449464 450.776853 1047.513023
0.892300 1.404341 451.229772 1047.624121
0.892200 1.359174 451.669170 1047.735493
0.892100 1.313964 452.095035 1047.847131
0.892000 1.268713 452.507353 1047.959027
0.891900 1.223423 452.906110 1048.071172
0.891800 1.178094 453.291294 1048.183558
0.891700 1.132727 453.662894 1048.296177
0.891600 1.087325 454.020897 1048.409020
0.891500 1.041889 454.365293 1048.522078
0.891400 0.996419 454.696069 1048.635344
0.891300 0.950918 455.013217 1048.748808
0.891200 0.905386 455.316725 1048.862462
0.891100 0.859826 455.606585 1048.976298
0.891000 0.814237 455.882786 1049.090306
0.890900 0.768623 456.145320 1049.204479
0.890800 0.722983 456.394179 1049.318807
0.890700 0.677320 456.629355 1049.433282
0.890600 0.631635 456.850840 1049.547895
0.890500 0.585929 457.058626 1049.662638
0.890400 0.540204 457.252708 1049.777501
0.890300 0.494461 457.433078 1049.892476
0.890200 0.448701 457.599731 1050.007555
0.890100 0.402926 457.752661 1050.122728
0.890000 0.357136 457.891863 1050.237988
0.889900 0.311335 458.017333 1050.353324
0.889800 0.265522 458.129065 1050.468728
0.889700 0.219699 458.227056 1050.584191
0.889600 0.173868 458.311304 1050.699706
0.889500 0.128030 458.381803 1050.815262
0.889400 0.082186 458.438553 1050.930851
0.889300 0.036338 458.481550 1051.046464
0.889200 -0.009513 458.510793 1051.162092
0.889100 -0.055366 458.526280 1051.277727
0.889000 -0.101219 458.528010 1051.393359
0.888900 -0.147070 458.515983 1051.508981
0.888800 -0.192919 458.490199 1051.624582
0.888700 -0.238764 458.450658 1051.740154
0.888600 -0.284604 458.397359 1051.855689
0.888500 -0.330437 458.330306 1051.971177
0.888400 -0.376262 458.249498 1052.086610
0.888300 -0.422078 458.154938 1052.201979
0.888200 -0.467882 458.046628 1052.317275
0.888100 -0.513675 457.924571 1052.432489
0.888000 -0.559454 457.788769 1052.547613
0.887900 -0.605218 457.639227 1052.662637
0.887800 -0.650965 457.475949 1052.777554
0.887700 -0.696695 457.298938 1052.892353
0.887600 -0.742406 457.108199 1053.007027
0.887500 -0.788096 456.903738 1053.121567
0.887400 -0.833765 456.685561 1053.235964
0.887300 -0.879410 456.453672 1053.350209
0.887200 -0.925031 456.208079 1053.464294
0.887100 -0.970626 455.948789 1053.578210
0.887000 -1.016193 455.675808 1053.691948
0.886900 -1.061732 455.389145 1053.805500
0.886800 -1.107241 455.088806 1053.918857
0.886700 -1.152719 454.774802 1054.032011
0.886600 -1.198163 454.447140 1054.144953
0.886500 -1.243574 454.105831 1054.257674
0.886400 -1.288949 453.750883 1054.370166
0.886300 -1.334287 453.382307 1054.482421
0.886200 -1.379587 453.000113 1054.594430
0.886100 -1.424848 452.604312 1054.706185
0.886000 -1.470067 452.194916 1054.817678
0.885900 -1.515244 451.771936 1054.928899
0.885800 -1.560378 451.335385 1055.039841
0.885700 -1.605467 450.885274 1055.150495
0.885600 -1.650509 450.421618 1055.260853
0.885500 -1.695503 449.944428 1055.370908
0.885400 -1.740449 449.453720 1055.480650
0.885300 -1.785343 448.949508 1055.590072
0.885200 -1.830187 448.431805 1055.699165
0.885100 -1.874977 447.900626 1055.807922
0.885000 -1.919712 447.355989 1055.916334
0.884900 -1.964392 446.797907 1056.024393
0.884800 -2.009015 446.226397 1056.132093
0.884700 -2.053579 445.641477 1056.239423
0.884600 -2.098083 445.043162 1056.346378
0.884500 -2.142526 444.431470 1056.452948
0.884400 -2.186907 443.806420 1056.559127
0.884300 -2.231224 443.168029 1056.664905
0.884200 -2.275475 442.516316 1056.770277
0.884100 -2.319661 441.851300 1056.875234
0.884000 -2.363778 441.173000 1056.979769
0.883900 -2.407826 440.481437 1057.083873
0.883800 -2.451804 439.776630 1057.187540
0.883700 -2.495710 439.058600 1057.290762
0.883600 -2.539542 438.327368 1057.393533
0.883500 -2.583301 437.582956 1057.495843
0.883400 -2.626983 436.825385 1057.597687
0.883300 -2.670589 436.054677 1057.699057
0.883200 -2.714116 435.270855 1057.799945
0.883100 -2.757563 434.473943 1057.900346
0.883000 -2.800929 433.663963 1058.000251
0.882900 -2.844214 432.840939 1058.099654
0.882800 -2.887414 432.004896 1058.198548
0.882700 -2.930530 431.155858 1058.296926
0.882600 -2.973559 430.293849 1058.394781
0.882500 -3.016501 429.418896 1058.492107
0.882400 -3.059354 428.531024 1058.588897
0.882300 -3.102117 427.630259 1058.685143
0.882200 -3.144789 426.716628 1058.780841
0.882100 -3.187368 425.790157 1058.875983
0.882000 -3.229853 424.850874 1058.970562
0.881900 -3.272243 423.898807 1059.064574
0.881800 -3.314536 422.933983 1059.158010
0.881700 -3.356732 421.956431 1059.250865
0.881600 -3.398828 420.966180 1059.343134
0.881500 -3.440825 419.963259 1059.434809
0.881400 -3.482719 418.947698 1059.525885
0.881300 -3.524511 417.919526 1059.616356
0.881200 -3.566199 416.878774 1059.706216
0.881100 -3.607782 415.825472 1059.795460
0.881000 -3.649258 414.759653 1059.884081
0.880900 -3.690626 413.681346 1059.972074
0.880800 -3.731885 412.590585 1060.059434
0.880700 -3.773034 411.487401 1060.146154
0.880600 -3.814071 410.371827 1060.232231
0.880500 -3.854995 409.243895 1060.317657
0.880400 -3.895806 408.103640 1060.402429
0.880300 -3.936501 406.951095 1060.486540
0.880200 -3.977079 405.786294 1060.569986
0.880100 -4.017540 404.609271 1060.652762
0.880000 -4.057882 403.420062 1060.734863
0.879900 -4.098104 402.218701 1060.816284
0.879800 -4.138205 401.005224 1060.897020
0.879700 -4.178183 399.779667 1060.977067
0.879600 -4.218037 398.542067 1061.056420
0.879500 -4.257766 397.292459 1061.135074
0.879400 -4.297369 396.030881 1061.213026
0.879300 -4.336845 394.757371 1061.290270
0.879200 -4.376192 393.471965 1061.366802
0.879100 -4.415410 392.174703 1061.442619
0.879000 -4.454496 390.865622 1061.517716
0.878900 -4.493451 389.544762 1061.592089
0.878800 -4.532272 388.212161 1061.665734
0.878700 -4.570959 386.867859 1061.738648
0.878600 -4.609510 385.511896 1061.810826
0.878500 -4.647924 384.144313 1061.882266
0.878400 -4.686201 382.765149 1061.952963
0.878300 -4.724338 381.374445 1062.022914
0.878200 -4.762335 379.972244 1062.092115
0.878100 -4.800191 378.558586 1062.160564
0.878000 -4.837905 377.133513 1062.228257
0.877900 -4.875474 375.697068 1062.295191
0.877800 -4.912899 374.249294 1062.361363
0.877700 -4.950178 372.790233 1062.426770
0.877600 -4.987310 371.319928 1062.491409
0.877500 -5.024294 369.838424 1062.555278
0.877400 -5.061129 368.345765 1062.618373
0.877300 -5.097813 366.841994 1062.680692
0.877200 -5.134346 365.327156 1062.742234
0.877100 -5.170726 363.801297 1062.802994
0.877000 -5.206952 362.264461 1062.862972
0.876900 -5.243024 360.716695 1062.922165
0.876800 -5.278940 359.158044 1062.980570
0.876700 -5.314699 357.588555 1063.038186
0.876600 -5.350299 356.008275 1063.095012
0.876500 -5.385741 354.417250 1063.151044
0.876400 -5.421023 352.815527 1063.206281
0.876300 -5.456143 351.203155 1063.260723
0.876200 -5.491101 349.580181 1063.314366
0.876100 -5.525896 347.946653 1063.367210
0.876000 -5.560526 346.302621 1063.419254
0.875900 -5.594991 344.648132 1063.470496
0.875800 -5.629289 342.983237 1063.520935
0.875700 -5.663420 341.307985 1063.570570
0.875600 -5.697382 339.622425 1063.619400
0.875500 -5.731175 337.926608 1063.667425
0.875400 -5.764797 336.220584 1063.714643
0.875300 -5.798247 334.504405 1063.761053
0.875200 -5.831525 332.778120 1063.806656
0.875100 -5.864629 331.041782 1063.851451
0.875000 -5.897559 329.295442 1063.895437
0.874900 -5.930313 327.539152 1063.938614
0.874800 -5.962890 325.772965 1063.980983
0.874700 -5.995290 323.996933 1064.022542
0.874600 -6.027511 322.211109 1064.063292
0.874500 -6.059552 320.415546 1064.103233
0.874400 -6.091413 318.610297 1064.142366
0.874300 -6.123093 316.795418 1064.180690
0.874200 -6.154590 314.970960 1064.218206
0.874100 -6.185904 313.136980 1064.254915
0.874000 -6.217033 311.293530 1064.290816
0.873900 -6.247977 309.440668 1064.325912
0.873800 -6.278735 307.578447 1064.360202
0.873700 -6.309306 305.706923 1064.393688
0.873600 -6.339688 303.826152 1064.426370
0.873500 -6.369882 301.936190 1064.458250
0.873400 -6.399886 300.037093 1064.489329
0.873300 -6.429699 298.128919 1064.519607
0.873200 -6.459320 296.211723 1064.549088
0.873100 -6.488748 294.285563 1064.577771
0.873000 -6.517983 292.350496 1064.605658
0.872900 -6.547024 290.406581 1064.632752
0.872800 -6.575869 288.453874 1064.659054
0.872700 -6.604519 286.492435 1064.684565
0.872600 -6.632971 284.522322 1064.709289
0.872500 -6.661225 282.543594 1064.733226
0.872400 -6.689281 280.556309 1064.756379
0.872300 -6.717137 278.560526 1064.778750
0.872200 -6.744792 276.556307 1064.800342
0.872100 -6.772247 274.543709 1064.821157
0.872000 -6.799499 272.522794 1064.841197
0.871900 -6.826549 270.493622 1064.860465
0.871800 -6.853394 268.456252 1064.878964
0.871700 -6.880035 266.410746 1064.896697
0.871600 -6.906471 264.357166 1064.913666
0.871500 -6.932700 262.295572 1064.929874
0.871400 -6.958723 260.226025 1064.945326
0.871300 -6.984538 258.148588 1064.960022
0.871200 -7.010144 256.063323 1064.973968
0.871100 -7.035541 253.970291 1064.987166
0.871000 -7.060728 251.869556 1064.999620
0.870900 -7.085704 249.761180 1065.011333
0.870800 -7.110469 247.645226 1065.022309
0.870700 -7.135021 245.521757 1065.032552
0.870600 -7.159360 243.390836 1065.042065
0.870500 -7.183485 241.252528 1065.050853
0.870400 -7.207396 239.106896 1065.058918
0.870300 -7.231092 236.954004 1065.066266
0.870200 -7.254571 234.793917 1065.072901
0.870100 -7.277834 232.626699 1065.078826
0.870000 -7.300879 230.452414 1065.084046
0.869900 -7.323706 228.271128 1065.088565
0.869800 -7.346314 226.082906 1065.092389
0.869700 -7.368703 223.887813 1065.095521
0.869600 -7.390872 221.685915 1065.097966
0.869500 -7.412819 219.477277 1065.099729
0.869400 -7.434546 217.261966 1065.100814
0.869300 -7.456050 215.040048 1065.101227
0.869200 -7.477331 212.811590 1065.100973
0.869100 -7.498388 210.576657 1065.100057
0.869000 -7.519222 208.335316 1065.098483
0.868900 -7.539831 206.087635 1065.096257
0.868800 -7.560214 203.833681 1065.093384
0.868700 -7.580371 201.573521 1065.089871
0.868600 -7.600302 199.307223 1065.085721
0.868500 -7.620006 197.034854 1065.080941
0.868400 -7.639481 194.756483 1065.075536
0.868300 -7.658728 192.472177 1065.069512
0.868200 -7.677747 190.182005 1065.062875
0.868100 -7.696535 187.886036 1065.055631
0.868000 -7.715094 185.584337 1065.047785
0.867900 -7.733421 183.276978 1065.039343
0.867800 -7.751518 180.964028 1065.030312
0.867700 -7.769382 178.645556 1065.020698
0.867600 -7.787014 176.321631 1065.010506
0.867500 -7.804414 173.992323 1064.999744
0.867400 -7.821579 171.657701 1064.988417
0.867300 -7.838511 169.317836 1064.976532
0.867200 -7.855209 166.972797 1064.964095
0.867100 -7.871671 164.622654 1064.951113
0.867000 -7.887898 162.267479 1064.937593
0.866900 -7.903888 159.907340 1064.923541
0.866800 -7.919643 157.542309 1064.908963
0.866700 -7.935160 155.172457 1064.893867
0.866600 -7.950440 152.797855 1064.878260
0.866500 -7.965481 150.418573 1064.862148
0.866400 -7.980285 148.034683 1064.845539
0.866300 -7.994850 145.646255 1064.828439
0.866200 -8.009175 143.253363 1064.810856
0.866100 -8.023260 140.856077 1064.792797
0.866000 -8.037106 138.454468 1064.774268
0.865900 -8.050711 136.048610 1064.755278
0.865800 -8.064075 133.638573 1064.735833
0.865700 -8.077197 131.224430 1064.715942
0.865600 -8.090078 128.806254 1064.695610
0.865500 -8.102716 126.384116 1064.674847
0.865400 -8.115112 123.958090 1064.653659
0.865300 -8.127265 121.528247 1064.632055
0.865200 -8.139174 119.094661 1064.610041
0.865100 -8.150840 116.657404 1064.587625
0.865000 -8.162262 114.216549 1064.564816
0.864900 -8.173439 111.772170 1064.541621
0.864800 -8.184371 109.324340 1064.518047
0.864700 -8.195059 106.873132 1064.494103
0.864600 -8.205500 104.418619 1064.469797
0.864500 -8.215697 101.960875 1064.445137
0.864400 -8.225647 99.499974 1064.420130
0.864300 -8.235350 97.035988 1064.394785
0.864200 -8.244807 94.568993 1064.369110
0.864100 -8.254017 92.099062 1064.343113
0.864000 -8.262980 89.626269 1064.316803
0.863900 -8.271695 87.150687 1064.290186
0.863800 -8.280162 84.672392 1064.263273
0.863700 -8.288381 82.191457 1064.236070
0.863600 -8.296352 79.707957 1064.208587
0.863500 -8.304074 77.221967 1064.180831
0.863400 -8.311547 74.733559 1064.152812
0.863300 -8.318772 72.242810 1064.124537
0.863200 -8.325747 69.749794 1064.096016
0.863100 -8.332472 67.254586 1064.067256
0.863000 -8.338948 64.757259 1064.038265
0.862900 -8.345174 62.257890 1064.009054
0.862800 -8.351149 59.756553 1063.979630
0.862700 -8.356875 57.253323 1063.950002
0.862600 -8.362349 54.748275 1063.920178
0.862500 -8.367574 52.241485 1063.890167
0.862400 -8.372547 49.733026 1063.859978
0.862300 -8.377269 47.222975 1063.829620
0.862200 -8.381740 44.711407 1063.799101
0.862100 -8.385960 42.198397 1063.768430
0.862000 -8.389929 39.684020 1063.737616
0.861900 -8.393645 37.168352 1063.706667
0.861800 -8.397111 34.651468 1063.675593
0.861700 -8.400324 32.133444 1063.644402
0.861600 -8.403285 29.614355 1063.613103
0.861500 -8.405995 27.094277 1063.581705
0.861400 -8.408452 24.573285 1063.550217
0.861300 -8.410657 22.051455 1063.518647
0.861200 -8.412610 19.528862 1063.487005
0.861100 -8.414311 17.005583 1063.455299
0.861000 -8.415759 14.481692 1063.423539
0.860900 -8.416955 11.957266 1063.391733
0.860800 -8.417898 9.432380 1063.359890
0.860700 -8.418588 6.907110 1063.328019
0.860600 -8.419027 4.381532 1063.296129
0.860500 -8.419212 1.855722 1063.264229
0.860400 -8.419145 -0.670246 1063.232328
0.860300 -8.418826 -3.196294 1063.200435
